,HSM5FZBJ,CSM5FZ3N,ESM5MEDZ,MSM5LLIC,CSM5FZ3T,MSM5LLFG,ESM5MEEG,MSM5LLIS,CSM5FZ48,CSM5FZ4A,HSM5MD4S,CSM5FZ4O,CSM5MCTZ,HSM5MD86,HSM5MD7Z,HSM5MD8A,MSM5LLEH,HSM5MD82,CSM5MCU4,HSM5MD87,CSM5MCVH,MSM6J2H9,HSM5MD3L,CSM5MCWK,HSM5MD8H,MSM6J2JF,CSM5MCXF,MSM6J2JH,CSM5MCXB,HSM5MD5Z,CSM5MCYU,ESM5MEB9,HSM6XRQC,HSM6XRQB,HSM6XRQE,CSM67U9T,CSM67U9V,CSM67U9X,PSM6XBQM,HSM67VDX,MSM6J2Q1,PSM6XBRK,HSM67VDR,CSM67UH7,CSM79HG4,PSM6XBSE,MSM6J2PO,CSM79HJE,MSM6J2NA,CSM79HJI,CSM79HJG,CSM79HQL,MSM79HD6,CSM79HQR,HSM7J4LP,PSM7J188,MSM9VZFJ,HSM7J4JT,MSM79H8D,CSM79HQN,MSM79H94,MSM9VZMM,CSM7KOQ7,HSM7J4JV,MSM9VZM4,HSM7J4JW,HSMA33NW,HSMA33NY,PSMA265X,MSM5LLDI
HILn_QI101,4140736.0,315963.0,154137.0,2718020.0,110015.0,191483.0,926230.0,248427.0,970752.0,545902.0,848482.0,698484.0,754842.0,8485019.0,681399.0,415777.0,9945750.0,1459823.0,385134.0,645622.0,3507102.0,144029.0,3535728.0,1359655.0,360326.0,329560.0,154029.0,793113.0,145010.0,267114.0,299565.0,386310.0,142693.0,1942635.0,1629371.0,195236.0,396996.0,350574.0,531925.0,324072.0,296277.0,1094619.0,397685.0,3313188.0,114279.0,224187.0,6487260.0,1105940.0,937303.0,340576.0,382324.0,489702.0,298997.0,132827.0,4348815.0,84906.0,344204.0,663007.0,402430.0,582337.0,649891.0,402030.0,325590.0,327720.0,265008.0,600213.0,482383.0,568940.0,387450.0,433984.0
HILn_QI28433,315295.0,751875.0,255299.0,1157758.0,423250.0,319767.0,684272.0,2116552.0,842416.0,1449679.0,626218.0,910790.0,2310036.0,68519.0,772354.0,372860.0,57338.0,367580.0,908996.0,579639.0,675325.0,362111.0,1148296.0,2144334.0,619566.0,786647.0,492990.0,780286.0,368604.0,729459.0,613998.0,1692824.0,579464.0,860819.0,170126.0,549119.0,610281.0,1266234.0,3606081.0,658220.0,503350.0,1059514.0,2105801.0,455969.0,621235.0,376474.0,1259445.0,1248856.0,667682.0,405388.0,698793.0,468113.0,840135.0,309978.0,39116.0,251232.0,765284.0,654221.0,1071373.0,650522.0,1124308.0,1207431.0,409712.0,1257633.0,1493260.0,802645.0,1376051.0,2003450.0,767285.0,274445.0
HILn_QI102,252937.0,71913.0,393833.0,283027.0,26225.0,1602074.0,121230.0,46754.0,262861.0,120768.0,122708.0,210139.0,135846.0,1254127.0,141214.0,27637.0,50501.0,185429.0,298198.0,82820.0,119096.0,57632.0,703439.0,175627.0,61840.0,111205.0,97597.0,277493.0,358802.0,71101.0,146068.0,49064.0,32259.0,111417.0,574802.0,179827.0,113669.0,50504.0,89603.0,102400.0,82689.0,139285.0,72799.0,576080.0,238089.0,2917645.0,815276.0,142002.0,242903.0,3535865.0,98638.0,3392.0,153867.0,528399.0,1182682.0,18353.0,124484.0,229807.0,114479.0,128033.0,192850.0,217169.0,131064.0,104578.0,54142.0,251022.0,97506.0,151768.0,99105.0,427509.0
HILn_QI103,21922.0,377484.0,967984.0,278441.0,523591.0,368909.0,357165.0,1100271.0,251800.0,596696.0,253726.0,163541.0,556157.0,12784.0,102773.0,160737.0,24230.0,64593.0,410085.0,333187.0,605625.0,1523863.0,381122.0,577162.0,347244.0,288862.0,2353030.0,730586.0,399167.0,553801.0,313080.0,922183.0,156506.0,76704.0,103151.0,222545.0,242607.0,1289080.0,1790544.0,406215.0,1289502.0,173353.0,911621.0,87907.0,436998.0,1619756.0,857050.0,1143723.0,338698.0,110512.0,243484.0,430641.0,172210.0,894855.0,15280.0,215290.0,402673.0,763700.0,327570.0,361929.0,397261.0,819577.0,347619.0,1041962.0,286973.0,426499.0,355849.0,577495.0,691934.0,68518.0
HILn_QI105,23921.0,191980.0,26014.0,409112.0,58158.0,69237.0,225100.0,77485.0,124552.0,177501.0,109430.0,38008.0,598822.0,4520.0,128316.0,52738.0,0.0,166439.0,199182.0,247220.0,59944.0,52821.0,380350.0,315484.0,125002.0,84327.0,93018.0,192174.0,93542.0,74772.0,91005.0,108686.0,13013.0,611455.0,149565.0,67734.0,69999.0,265323.0,200576.0,101367.0,20642.0,274907.0,91796.0,171135.0,40247.0,60122.0,382092.0,190667.0,229209.0,8978.0,5537.0,22823.0,208219.0,1702637.0,0.0,1727.0,164535.0,147747.0,232434.0,164891.0,103915.0,214657.0,111424.0,165403.0,165560.0,271424.0,108421.0,135076.0,190932.0,20945.0
HILn_QI106,130052.0,55615.0,113382.0,149136.0,6216.0,117787.0,565042.0,64888.0,180666.0,87186.0,43943.0,221407.0,71912.0,203888.0,87669.0,11786.0,299885.0,50790.0,109747.0,107471.0,340911.0,42689.0,180467.0,175224.0,28395.0,56192.0,100198.0,156382.0,211413.0,50111.0,97409.0,19679.0,234595.0,112405.0,85480.0,115812.0,104272.0,33229.0,116248.0,9928.0,28236.0,121749.0,21365.0,329981.0,197638.0,489054.0,535510.0,89470.0,162214.0,952398.0,143444.0,160727.0,94152.0,159092.0,681709.0,55532.0,74951.0,141218.0,140463.0,119523.0,98415.0,95754.0,84654.0,101341.0,93592.0,205762.0,27523.0,73032.0,141959.0,86557.0
HILn_QI111,12160.0,243442.0,4493.0,50547.0,7616.0,38556.0,53313.0,153587.0,12446.0,256461.0,13766.0,3907.0,25768.0,122476.0,109707.0,11524.0,25336.0,29841.0,634460.0,7506.0,38082.0,3455.0,21373.0,105065.0,12814.0,319857.0,94705.0,7144.0,5405.0,2770.0,421759.0,49290.0,810.0,7355.0,10169.0,9166.0,11040.0,301.0,56152.0,5975.0,70950.0,12034.0,8131.0,136644.0,28180.0,6079.0,184270.0,668343.0,11194.0,7913.0,1164.0,13733.0,42287.0,17782.0,107838.0,6808.0,276869.0,558.0,220427.0,116458.0,17879.0,190530.0,9396.0,1712.0,7915.0,6747.0,5506.0,11113.0,1696.0,121027.0
HILn_QI112,10781675.0,1540725.0,13178561.0,1588047.0,3138573.0,5052593.0,12127984.0,733955.0,666524.0,6339942.0,1040532.0,411939.0,3435797.0,97181842.0,967947.0,415954.0,4413473.0,1108751.0,2022144.0,670322.0,2685453.0,2839011.0,1645106.0,1869289.0,669146.0,313442.0,3093326.0,1131476.0,4025126.0,887010.0,466187.0,6670169.0,1021876.0,2308180.0,2023573.0,405053.0,571311.0,2097162.0,1740916.0,399660.0,2369509.0,849866.0,1251608.0,923697.0,1282947.0,48996697.0,4402517.0,1365729.0,1003569.0,1968068.0,842533.0,467244.0,4722885.0,6649794.0,4408373.0,501063.0,596284.0,743888.0,1085437.0,832673.0,1109900.0,1350098.0,1782690.0,1129979.0,1088176.0,5025556.0,807712.0,518675.0,697914.0,486746.0
HILn_TF16,32890010.0,22363993.0,10390567.0,47444649.0,12077112.0,20041958.0,33776070.0,39141210.0,51467918.0,24824057.0,10983371.0,36791169.0,27452628.0,11605682.0,14710567.0,18739012.0,5892064.0,14326486.0,38257217.0,22793690.0,20247840.0,20072294.0,20982842.0,40802506.0,26108858.0,23987340.0,17372597.0,52411704.0,29244142.0,9890130.0,23224733.0,50665755.0,11340737.0,6477873.0,24098070.0,14623894.0,57905831.0,11114876.0,18675899.0,18244538.0,27851033.0,14139461.0,21908450.0,51543075.0,22121961.0,9295238.0,56579209.0,21370428.0,105587468.0,8942402.0,15242463.0,69014059.0,15734934.0,5540094.0,10188156.0,9409491.0,20416315.0,11649151.0,30450076.0,20045887.0,15165373.0,14224708.0,64734825.0,17117504.0,21670649.0,14147848.0,15381153.0,24671165.0,16796918.0,18474947.0
HILn_QI114,16151024.0,598399.0,24764419.0,2548901.0,1111978.0,1343642.0,4603599.0,2466596.0,5495733.0,916297.0,5652087.0,1872347.0,4780738.0,22360333.0,23876018.0,509193.0,16475177.0,1701617.0,1172029.0,1155867.0,5986512.0,53498611.0,3439772.0,2536819.0,1405699.0,347258.0,1849132.0,2963403.0,10700313.0,2276974.0,782031.0,4229439.0,9006669.0,8801434.0,4257588.0,1420429.0,1443271.0,13628033.0,16345602.0,793580.0,6416461.0,3697204.0,9891448.0,5434287.0,1793981.0,42867198.0,11957219.0,1644919.0,1237070.0,39930047.0,2279997.0,1628224.0,1936675.0,21587769.0,18787398.0,586365.0,1646802.0,1353868.0,3569143.0,1542924.0,1386998.0,3512869.0,2008044.0,7453019.0,4310990.0,6473905.0,1929130.0,1260183.0,1553529.0,9568303.0
HILn_TF17,834010.0,71607.0,800082.0,40671.0,184766.0,104797.0,1098358.0,234350.0,0.0,79763.0,5523278.0,780533.0,2086209.0,1186673.0,0.0,0.0,846366.0,18911.0,0.0,0.0,114369.0,0.0,72790.0,789066.0,0.0,10221.0,448356.0,674594.0,0.0,1149593.0,30849.0,284004.0,633879.0,76857.0,155464.0,148698.0,145375.0,862518.0,0.0,27690.0,357375.0,182504.0,276880.0,0.0,316023.0,249765.0,380256.0,0.0,29046.0,0.0,0.0,131252.0,894013.0,88613995.0,840983234.0,215423.0,52172.0,322117.0,0.0,640235.0,0.0,0.0,344281.0,206058.0,152816.0,194692.0,186014.0,341382.0,479028.0,5876429.0
HILn_QI119,15997.0,301111.0,61145.0,53130.0,99286.0,259244.0,113662.0,29686.0,186467.0,432160.0,102042.0,821324.0,140907.0,17711.0,75132.0,101378.0,81555.0,254421.0,735654.0,90764.0,108804.0,93527.0,153762.0,1015647.0,1022303.0,188376.0,61374.0,366579.0,9595.0,85600.0,208398.0,81272.0,12009.0,110897.0,41358.0,2432412.0,1031677.0,93371.0,327623.0,256094.0,412621.0,48893.0,140816.0,118629.0,151813.0,0.0,332750.0,87614.0,761337.0,210680.0,2823.0,340776.0,675219.0,1797941.0,111960.0,95564.0,220873.0,65205.0,215184.0,205940.0,1692160.0,430375.0,498088.0,61594.0,84200.0,100122.0,56729.0,435017.0,49601.0,167933.0
HILn_QI120,1477497.0,209288.0,156542.0,1040380.0,254223.0,182987.0,648701.0,176764.0,315602.0,382150.0,1127203.0,42741.0,1610705.0,1444852.0,207568.0,182109.0,3264668.0,850691.0,119428.0,1165052.0,774465.0,175858.0,1288174.0,1038749.0,243228.0,351348.0,497570.0,268634.0,710941.0,114240.0,201436.0,302145.0,323805.0,2199753.0,811249.0,61853.0,183250.0,277973.0,416543.0,154328.0,155278.0,322422.0,191468.0,1088089.0,70594.0,248304.0,684057.0,383779.0,139271.0,2995276.0,69047.0,89369.0,150357.0,720284.0,7902442.0,152763.0,115312.0,963757.0,165437.0,743380.0,477794.0,164213.0,130822.0,494458.0,175907.0,728513.0,189034.0,394917.0,369001.0,1754160.0
HILn_QI121,1401727.0,679702.0,378497.0,2935382.0,148594.0,1609137.0,474560.0,397034.0,3276650.0,356314.0,907671.0,1578484.0,836377.0,1488296.0,654293.0,105785.0,132028.0,1178465.0,470785.0,632783.0,923224.0,240746.0,4495013.0,1073310.0,241617.0,962214.0,394624.0,1416105.0,680979.0,689828.0,1892714.0,201711.0,716711.0,2639619.0,1937923.0,211731.0,686942.0,249083.0,606369.0,157136.0,137907.0,1107260.0,324948.0,8070970.0,2317392.0,514834.0,9785492.0,250083.0,2536696.0,1906716.0,751957.0,562512.0,744471.0,311557.0,3914638.0,835655.0,494259.0,1316733.0,1045306.0,609747.0,1132048.0,1093295.0,674582.0,676055.0,537193.0,2162759.0,351894.0,623292.0,507759.0,4601985.0
HILn_QI125,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1694.0,2151.0,0.0,5556.0,0.0,0.0,0.0,231.0,0.0,8397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,8951.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,0.0,0.0,0.0
HILn_QI126,2560874.0,961115.0,317322.0,5030351.0,308208.0,1860993.0,1773119.0,1327092.0,4468228.0,658812.0,3254952.0,2310807.0,2910850.0,1075502.0,1540001.0,128338.0,92008.0,1401950.0,688674.0,2006798.0,2508347.0,1558522.0,6453453.0,2191186.0,360096.0,1584407.0,3080798.0,3412174.0,1989678.0,1365246.0,3215524.0,1325262.0,1684626.0,4131009.0,3088432.0,477196.0,1160075.0,597644.0,2886210.0,324162.0,890023.0,3351932.0,782951.0,9299621.0,3285537.0,1021610.0,15650906.0,1053178.0,2662497.0,4878646.0,1824997.0,931829.0,1453197.0,726862.0,5775835.0,794568.0,632697.0,4872696.0,2599068.0,2007924.0,2085907.0,2339436.0,1691396.0,2031044.0,752914.0,2973693.0,752935.0,1139901.0,1685512.0,6783942.0
HILn_TF18,240401308.0,63579869.0,20706683.0,294165337.0,3418163.0,212854004.0,98398706.0,4872144.0,157312150.0,71918975.0,39183318.0,29212341.0,47170283.0,1037761984.0,56360964.0,58731801.0,1426254318.0,80828560.0,56751950.0,123552551.0,26142244.0,6985643.0,347476269.0,56835901.0,38208515.0,17273916.0,15495842.0,61660599.0,975146.0,45732637.0,13384953.0,15131087.0,2397221.0,125541754.0,365916741.0,11277788.0,37781144.0,20329173.0,94331933.0,12277167.0,12283682.0,214427330.0,12561409.0,636728794.0,23595904.0,17891100.0,241191684.0,27629300.0,221042419.0,263838991.0,39500821.0,37093692.0,150334787.0,119391991.0,1238344270.0,24701289.0,80716728.0,17236952.0,171717804.0,58266320.0,54438162.0,131133444.0,90943614.0,14013857.0,22948854.0,95751541.0,7692971.0,76423666.0,113138939.0,95738336.0
HILn_QI128,1068204.0,357436.0,1964033.0,953396.0,1211280.0,426658.0,1137130.0,3491529.0,1091873.0,3666147.0,616682.0,1796910.0,9848765.0,4372437.0,2533100.0,256198.0,301841.0,291239.0,1506105.0,2527092.0,3476603.0,3639963.0,693054.0,4989845.0,428126.0,745520.0,4602157.0,1070174.0,9906695.0,1684064.0,547446.0,2091617.0,3578610.0,615506.0,1380303.0,1020312.0,582632.0,3237483.0,4599480.0,304006.0,3009551.0,593049.0,3213662.0,2542837.0,2197562.0,5903822.0,1855411.0,3516079.0,401401.0,3161966.0,2085002.0,789499.0,3601567.0,4259995.0,2003951.0,658445.0,599587.0,3305767.0,3360374.0,3056831.0,1576280.0,1647476.0,803730.0,2412051.0,1274812.0,1251151.0,2582547.0,2394958.0,3298911.0,2205317.0
HILn_QI22769,3382874.0,9768272.0,306651.0,12340260.0,2347140.0,4607896.0,937494.0,4392240.0,4065906.0,6890152.0,4826135.0,10929982.0,10463191.0,37571.0,5422465.0,8813156.0,56006.0,3710603.0,11571751.0,3658842.0,2872585.0,337287.0,9643865.0,17348979.0,7527409.0,10712254.0,2464591.0,5960035.0,1681061.0,8851618.0,3086579.0,7470831.0,1294230.0,9244952.0,2434911.0,3365720.0,7666588.0,2093596.0,6560937.0,16404724.0,2886954.0,9307890.0,14260946.0,3619132.0,10107084.0,491893.0,5190131.0,3048969.0,9842280.0,512229.0,12127460.0,6829102.0,3320518.0,2007311.0,70789.0,5223827.0,8383151.0,5198389.0,6467000.0,8357739.0,6587956.0,7911552.0,2341268.0,5639887.0,13365216.0,8278992.0,14687792.0,16432212.0,7067976.0,2432291.0
HILn_QI130,2049416.0,1718071.0,1249954.0,3082691.0,194348.0,4534352.0,2225801.0,1004364.0,6006585.0,189349.0,2969574.0,2950850.0,2962262.0,5455412.0,4240241.0,1320634.0,572202.0,516993.0,1406838.0,465550.0,1337842.0,1282281.0,5546055.0,2605624.0,2469597.0,1129270.0,1956369.0,7817039.0,1273206.0,5925759.0,2210518.0,3611638.0,1697220.0,3736159.0,4659700.0,1282576.0,1527216.0,539640.0,6339112.0,316523.0,3908856.0,3538474.0,2051185.0,9326307.0,4345401.0,421158.0,6198076.0,2069382.0,3601482.0,6561893.0,2113649.0,2788697.0,768732.0,1367848.0,15938696.0,1230693.0,2049568.0,1355794.0,5357323.0,585573.0,3828716.0,3899559.0,2047045.0,4274881.0,4230659.0,8789942.0,3547578.0,1743383.0,1206555.0,6408729.0
HILn_TF19,882544.0,0.0,5203651.0,491185.0,0.0,2676990.0,0.0,10212882.0,0.0,0.0,7794221.0,0.0,0.0,848499.0,5026455.0,0.0,6032043.0,0.0,0.0,4608467.0,4269480.0,11871396.0,0.0,5312023.0,11610689.0,0.0,7919319.0,3271359.0,3316665.0,2150371.0,0.0,30541592.0,4948754.0,657042.0,4857822.0,0.0,2583886.0,7056446.0,23412134.0,12555805.0,25992429.0,441427.0,18947286.0,4897785.0,3322290.0,8688413.0,6630746.0,2845896.0,0.0,8033792.0,0.0,2699849.0,19485953.0,7963059.0,3936204.0,3444244.0,0.0,4111797.0,1131797.0,3625225.0,0.0,9791244.0,0.0,4910048.0,33574570.0,1352942.0,16933369.0,0.0,3706065.0,0.0
HILn_QI132,930527.0,864623.0,1663933.0,617590.0,218514.0,298990.0,892336.0,726352.0,676425.0,413657.0,597137.0,265997.0,1410063.0,1471787.0,527416.0,478925.0,1008047.0,304547.0,334887.0,530769.0,835833.0,426075.0,664452.0,843194.0,614368.0,228598.0,391815.0,518615.0,465358.0,502618.0,510994.0,798904.0,450678.0,361885.0,711496.0,253056.0,310576.0,489967.0,591272.0,236226.0,309344.0,707383.0,343697.0,514075.0,245751.0,829868.0,1135956.0,622183.0,484587.0,1688205.0,239910.0,200863.0,721165.0,627451.0,1029599.0,198334.0,681820.0,424254.0,530768.0,421263.0,868423.0,676985.0,517336.0,638764.0,619022.0,658067.0,272337.0,430714.0,424050.0,1055526.0
HILp_QI715,120284.0,290259.0,275686.0,297977.0,583634.0,261977.0,676493.0,457277.0,236160.0,599117.0,155391.0,244022.0,211605.0,158995.0,616598.0,185028.0,225522.0,271525.0,276374.0,139964.0,253599.0,470331.0,226157.0,958086.0,210403.0,424161.0,170563.0,320522.0,1015295.0,603850.0,322131.0,226338.0,373767.0,118874.0,119616.0,298864.0,358367.0,315443.0,435899.0,221646.0,905888.0,196217.0,244631.0,249379.0,909254.0,379308.0,163854.0,240377.0,287405.0,225341.0,1646888.0,657409.0,1794871.0,522848.0,249349.0,340052.0,353666.0,167091.0,446280.0,268544.0,217612.0,419295.0,287873.0,378603.0,864319.0,207153.0,459737.0,235297.0,151028.0,1019370.0
HILp_QI19549,10739277.0,625008.0,11010436.0,67785.0,5775136.0,15713.0,242999.0,2919147.0,2398520.0,937205.0,6016226.0,4910150.0,1024644.0,10956217.0,0.0,2313416.0,128019241.0,324578.0,466178.0,211385.0,4989675.0,9110170.0,189631.0,6.0,317672.0,1989181.0,10503916.0,85160.0,2232475.0,69085.0,281573.0,14596.0,268609.0,975570.0,247032.0,32429.0,0.0,3507262.0,108691.0,953531.0,0.0,1148315.0,587013.0,2684024.0,6266770.0,458714.0,329846.0,238815.0,817846.0,216927.0,1559326.0,589283.0,0.0,0.0,62876574.0,3912617.0,19081.0,6586437.0,35541961.0,579501.0,5503881.0,5088.0,266902.0,1321376.0,574284.0,901341.0,8486633.0,1516072.0,1514427.0,6211013.0
HILp_TF11,61836365.0,14615584.0,40686722.0,34296259.0,34923163.0,3754990.0,13494565.0,66261814.0,4942573.0,32523792.0,9103070.0,3163382.0,95727398.0,177696105.0,0.0,0.0,4425288.0,5120209.0,16740627.0,11121138.0,108171781.0,37962425.0,13998227.0,39996249.0,4636723.0,6838907.0,56909553.0,26784912.0,186941460.0,67776199.0,8601876.0,22497357.0,56115695.0,3944932.0,15312569.0,5301717.0,4114068.0,56851870.0,19411940.0,1251925.0,70320135.0,15079360.0,22804220.0,130648518.0,38637752.0,215136585.0,37439929.0,32306278.0,12261435.0,73817506.0,1937866.0,1635778.0,30738948.0,57486887.0,31935847.0,0.0,24938114.0,43908270.0,82302479.0,13889722.0,36162706.0,28518800.0,27090749.0,25321517.0,7276002.0,482337.0,1050263.0,19367987.0,20848623.0,5126505.0
HILp_QI3107,2048.0,4370.0,2272.0,7595.0,0.0,31740.0,3397.0,5529.0,13720.0,0.0,3239.0,1330.0,0.0,90725.0,6667.0,2225.0,2764.0,2550.0,15808.0,22774.0,2254.0,11371.0,12021.0,4917.0,1749.0,6254.0,41431.0,4151.0,1547.0,4093.0,6593.0,2766.0,3466.0,720.0,15076.0,12839.0,5790.0,2570.0,10676.0,5542.0,14008.0,1571.0,6417.0,3088.0,2911.0,5580.0,10606.0,7784.0,3282.0,1591.0,4836.0,7768.0,11222.0,11158.0,12986.0,4239.0,5993.0,17385.0,6048.0,7147.0,1754.0,20555.0,6161.0,4086.0,886.0,4293.0,5175.0,2324.0,9336.0,5323.0
